PaymentID,CustomerID,PaymentDate,AmountPaid
PAY004658,C003,16-10-2024,10200
PAY004659,C004,16-10-2024,1100
PAY004660,C005,16-10-2024,1900
PAY006475,C0 39,07-04-2025,9500
PAY004661,C007,16-10-2024,11300
PAY004662,C007,16-10-2024,3200
PAY004663,C009,16-10-2024,7800
PAY004664,C012,16-10-2024,5400
PAY004665,C024,16-10-2024,6800
PAY004666,C028,16-10-2024,1000
PAY004667,C039,16-10-2024,13100
PAY004668,C044,16-10-2024,1200
PAY004669,C049,16-10-2024,7900
PAY004670,C052,16-10-2024,2000
PAY004671,C055,16-10-2024,9600
PAY004672,C005,17-10-2024,5800
PAY004673,C006,17-10-2024,10400
PAY004674,C012,17-10-2024,13300
PAY004675,C015,17-10-2024,12900
PAY004676,C019,17-10-2024,7400
PAY004677,C028,17-10-2024,2100
PAY002025,CU013,19-01-2024,10000
PAY004678,C040,17-10-2024,5600
PAY004679,C048,17-10-2024,10900
PAY004680,C054,17-10-2024,11900
PAY004681,C055,17-10-2024,2300
PAY004682,C006,18-10-2024,7400
PAY004683,C011,18-10-2024,7700
PAY004684,C013,18-10-2024,14000
PAY004685,C027,18-10-2024,10100
PAY004686,C045,18-10-2024,400
PAY004687,C050,18-10-2024,7300
PAY004688,C051,18-10-2024,4900
PAY004689,C053,18-10-2024,8300
PAY004690,C001,19-10-2024,13200
PAY004691,C007,19-10-2024,4800
PAY004692,C008,19-10-2024,13600
PAY004693,C010,19-10-2024,9800
PAY004694,C024,19-10-2024,11200
PAY004695,C025,19-10-2024,11500
PAY004696,C027,19-10-2024,1000
PAY004697,C029,19-10-2024,600
PAY004698,C039,19-10-2024,2600
PAY004699,C046,19-10-2024,1000
PAY004700,C002,20-10-2024,5100
PAY004701,C008,20-10-2024,5800
PAY004702,C014,20-10-2024,8100
PAY004703,C018,20-10-2024,700
PAY004704,C021,20-10-2024,8300
PAY002951,C019,28-04-2024,-11000
PAY004705,C022,20-10-2024,11000
PAY004706,C023,20-10-2024,700
PAY004707,C029,20-10-2024,600
PAY004708,C031,20-10-2024,13800
PAY004709,C034,20-10-2024,7600
PAY004710,C036,20-10-2024,1500
PAY004711,C038,20-10-2024,11700
PAY004712,C051,20-10-2024,6700
PAY004713,C053,20-10-2024,13400
PAY004714,C054,20-10-2024,7400
PAY004715,C004,21-10-2024,2900
PAY004716,C009,21-10-2024,8700
PAY004717,C010,21-10-2024,8700
PAY004718,C022,21-10-2024,11000
PAY003513,C053,25-06-2024,700
PAY004719,C032,21-10-2024,900
PAY004720,C033,21-10-2024,4300
PAY004721,C050,21-10-2024,5800
PAY004722,C060,21-10-2024,10300
PAY004723,C070,21-10-2024,12800
PAY004724,C002,22-10-2024,13900
PAY004725,C017,22-10-2024,12900
PAY004726,C018,22-10-2024,14000
PAY004727,C023,22-10-2024,9900
PAY008405,,19-10-2025,13500
PAY004728,C026,22-10-2024,2000
PAY004729,C030,22-10-2024,12400
PAY008668,C012,,9200
PAY004730,C033,22-10-2024,10500
PAY004731,C035,22-10-2024,5000
PAY004732,C038,22-10-2024,12300
PAY004733,C042,22-10-2024,5000
PAY004734,C058,22-10-2024,12200
PAY004735,C060,22-10-2024,10000
PAY004736,C071,22-10-2024,12600
PAY004737,C003,23-10-2024,6000
PAY004738,C005,23-10-2024,10800
PAY008743,C009,28-11-2025,
PAY004739,C006,23-10-2024,9000
PAY004740,C007,23-10-2024,4100
PAY004741,C008,23-10-2024,4200
PAY004742,C009,23-10-2024,11800
PAY004743,C011,23-10-2024,5900
PAY002115,C012,29-01-2024,10800
PAY004744,C019,23-10-2024,900
PAY004745,C036,23-10-2024,4800
PAY004746,C041,23-10-2024,8800
PAY000605,C004,25-07-2023,8300
PAY004747,C042,23-10-2024,600
PAY004748,C056,23-10-2024,11600
PAY004749,C001,24-10-2024,9800
PAY004750,C002,24-10-2024,7100
PAY004751,C003,24-10-2024,13400
PAY004752,C010,24-10-2024,13200
PAY004753,C012,24-10-2024,14000
PAY004754,C020,24-10-2024,11700
PAY004755,C026,24-10-2024,9000
PAY007417,C040,08-07-2025,12400
PAY004756,C007,25-10-2024,14000
PAY004757,C008,25-10-2024,12000
PAY004758,C011,25-10-2024,12400
PAY004759,C012,25-10-2024,12400
PAY004760,C015,25-10-2024,13500
PAY004761,C016,25-10-2024,4300
PAY004762,C024,25-10-2024,3100
PAY004763,C035,25-10-2024,2500
PAY004764,C041,25-10-2024,2300
PAY004192 ,C002,31-08-2024,12000
PAY004765,C002,26-10-2024,1000
PAY004766,C004,26-10-2024,7200
PAY004767,C005,26-10-2024,2100
PAY004768,C006,26-10-2024,4600
PAY004769,C009,26-10-2024,6900
PAY004770,C010,26-10-2024,5700
PAY004771,C011,26-10-2024,11200
PAY004772,C013,26-10-2024,3300
PAY004773,C019,26-10-2024,1700
PAY004774,C027,26-10-2024,1400
PAY004775,C052,26-10-2024,8400
PAY005954,  C032,16-02-2025,5200
PAY004776,C059,26-10-2024,9900
PAY004777,C004,27-10-2024,10800
PAY004778,C008,27-10-2024,12700
PAY004779,C012,27-10-2024,9000
PAY004780,C028,27-10-2024,12900
PAY004781,C003,28-10-2024,1500
PAY004782,C006,28-10-2024,13500
PAY004783,C007,28-10-2024,4200
PAY004784,C009,28-10-2024,11300
PAY004785,C010,28-10-2024,6300
PAY004786,C013,28-10-2024,13000
PAY004787,C014,28-10-2024,10600
PAY004788,C023,28-10-2024,1800
PAY004789,C031,28-10-2024,9400
PAY004790,C048,28-10-2024,3300
PAY004791,C057,28-10-2024,9500
PAY004792,C002,29-10-2024,8100
PAY004793,C003,29-10-2024,12000
PAY004794,C005,29-10-2024,11200
PAY004795,C013,29-10-2024,11700
PAY004796,C014,29-10-2024,1900
PAY004797,C018,29-10-2024,3200
PAY004798,C044,29-10-2024,6500
PAY001290,C012 ,29-10-2023,12400
PAY004799,C054,29-10-2024,5600
PAY004800,C011,30-10-2024,8500
PAY004801,C017,30-10-2024,6100
PAY004802,C021,30-10-2024,6200
PAY004803,C030,30-10-2024,13200
PAY004804,C032,30-10-2024,4400
PAY004805,C047,30-10-2024,7600
PAY004806,C050,30-10-2024,2200
PAY004807,C055,30-10-2024,400
PAY004808,C057,30-10-2024,11300
PAY004809,C069,30-10-2024,3400
PAY004810,C001,31-10-2024,13800
PAY004811,C002,31-10-2024,13400
PAY004812,C003,31-10-2024,12600
PAY004813,C007,31-10-2024,10700
PAY004814,C012,31-10-2024,2200
PAY004815,C017,31-10-2024,12600
PAY004816,C022,31-10-2024,13000
PAY004817,C023,31-10-2024,3300
PAY004818,C025,31-10-2024,12600
PAY004819,C029,31-10-2024,1400
PAY004820,C034,31-10-2024,4100
PAY004821,C035,31-10-2024,11500
PAY004822,C037,31-10-2024,10800
PAY004823,C043,31-10-2024,2200
PAY004824,C045,31-10-2024,6500
PAY004825,C054,31-10-2024,11800
PAY004826,C007,01-11-2024,10800
PAY004827,C008,01-11-2024,10500
PAY004828,C009,01-11-2024,1700
PAY004829,C010,01-11-2024,7400
PAY004830,C014,01-11-2024,12400
PAY004831,C015,01-11-2024,3600
PAY004832,C022,01-11-2024,12100
PAY004833,C033,01-11-2024,13800
PAY004834,C037,01-11-2024,11700
PAY004835,C067,01-11-2024,3000
PAY004836,C001,02-11-2024,2400
PAY007760,C012,13-08-2025,-6100
PAY004837,C002,02-11-2024,12200
PAY004838,C004,02-11-2024,12600
PAY005484,C059,03-01-2025,3300
PAY004839,C007,02-11-2024,10400
PAY004840,C008,02-11-2024,11800
PAY004841,C013,02-11-2024,11000
PAY004842,C014,02-11-2024,4900
PAY004843,C019,02-11-2024,12700
PAY004844,C032,02-11-2024,13100
PAY004845,C033,02-11-2024,6300
PAY004846,C040,02-11-2024,7700
PAY004847,C051,02-11-2024,6700
PAY004848,C002,03-11-2024,700
PAY004849,C006,03-11-2024,2700
PAY004850,C019,03-11-2024,8400
PAY004851,C024,03-11-2024,11800
PAY004852,C026,03-11-2024,1600
PAY004853,C039,03-11-2024,8200
PAY004854,C049,03-11-2024,4000
PAY004855,C053,03-11-2024,11700
PAY001083,,30-09-2023,6500
PAY004856,C005,04-11-2024,7100
PAY004857,C010,04-11-2024,5200
PAY004858,C011,04-11-2024,12600
PAY004859,C020,04-11-2024,1100
PAY004860,C027,04-11-2024,13500
PAY004861,C056,04-11-2024,7200
PAY004862,C060,04-11-2024,11500
PAY004863,C003,05-11-2024,2400
PAY004864,C011,05-11-2024,6600
PAY004865,C028,05-11-2024,11800
PAY004866,C039,05-11-2024,13600
PAY004867,C042,05-11-2024,3200
PAY004868,C006,06-11-2024,10700
PAY004960,C050,,11400
PAY004869,C008,06-11-2024,6600
PAY004870,C015,06-11-2024,12900
PAY004871,C016,06-11-2024,4800
PAY003196,C002,24-05-2024,
PAY004872,C023,06-11-2024,9400
PAY004873,C036,06-11-2024,3300
PAY004874,C046,06-11-2024,4300
PAY004875,C060,06-11-2024,13800
PAY004876,C001,07-11-2024,1100
PAY004877,C008,07-11-2024,6500
PAY004878,C009,07-11-2024,3600
PAY004879,C010,07-11-2024,9400
PAY004880,C012,07-11-2024,1900
PAY004881,C014,07-11-2024,3500
PAY004882,C017,07-11-2024,900
PAY004883,C027,07-11-2024,2900
PAY004884,C031,07-11-2024,5900
PAY004885,C032,07-11-2024,5000
PAY004886,C038,07-11-2024,2900
PAY004887,C046,07-11-2024,3300
PAY004888,C052,07-11-2024,3200
PAY004889,C058,07-11-2024,6700
PAY004890,C009,08-11-2024,10000
PAY004891,C011,08-11-2024,11600
PAY004892,C014,08-11-2024,9100
PAY004893,C015,08-11-2024,8800
PAY004894,C018,08-11-2024,6100
PAY004895,C023,08-11-2024,11300
PAY004896,C029,08-11-2024,8600
PAY004897,C042,08-11-2024,3700
PAY004898,C058,08-11-2024,6700
PAY000816,C008,25-08-2023,2000
PAY004899,C065,08-11-2024,7700
PAY004900,C002,09-11-2024,13300
PAY004901,C004,09-11-2024,9700
PAY004902,C010,09-11-2024,6300
PAY004903,C011,09-11-2024,11400
PAY004904,C014,09-11-2024,13600
PAY004905,C021,09-11-2024,6500
PAY004906,C029,09-11-2024,5700
PAY004907,C038,09-11-2024,10500
PAY004908,C066,09-11-2024,5000
PAY004909,C001,10-11-2024,1600
PAY004910,C003,10-11-2024,11300
PAY004911,C004,10-11-2024,9700
PAY004912,C005,10-11-2024,7100
PAY004913,C007,10-11-2024,2000
PAY004914,C010,10-11-2024,8000
PAY004915,C011,10-11-2024,13200
PAY004916,C012,10-11-2024,2000
PAY004917,C013,10-11-2024,9300
PAY004918,C015,10-11-2024,11300
PAY004919,C019,10-11-2024,10200
PAY004920,C022,10-11-2024,6200
PAY004921,C030,10-11-2024,2300
PAY004922,C041,10-11-2024,4900
PAY004923,C052,10-11-2024,4900
PAY004924,C002,11-11-2024,11200
PAY004925,C006,11-11-2024,13700
PAY004926,C007,11-11-2024,12700
PAY004927,C010,11-11-2024,12300
PAY004928,C013,11-11-2024,7900
PAY007328,C006,30-06-2025,5000
PAY004929,C015,11-11-2024,8600
PAY004930,C025,11-11-2024,13300
PAY004931,C030,11-11-2024,12900
PAY004932,C034,11-11-2024,4500
PAY004933,C011,12-11-2024,10400
PAY004934,C024,12-11-2024,2500
PAY004935,C034,12-11-2024,6800
PAY004936,C035,12-11-2024,1600
PAY004937,C047,12-11-2024,12100
PAY004938,C059,12-11-2024,9400
PAY004939,C063,12-11-2024,2200
PAY004940,C066,12-11-2024,8300
PAY004941,C001,13-11-2024,1400
PAY004942,C002,13-11-2024,12100
PAY004943,C005,13-11-2024,10200
PAY004944,C012,13-11-2024,2800
PAY004945,C013,13-11-2024,5200
PAY004946,C014,13-11-2024,6400
PAY004947,C033,13-11-2024,8900
PAY004948,C041,13-11-2024,4600
PAY004949,C043,13-11-2024,1700
PAY004950,C045,13-11-2024,4300
PAY004951,C057,13-11-2024,13000
PAY004952,C001,14-11-2024,2400
PAY004953,C006,14-11-2024,9400
PAY004954,C008,14-11-2024,2300
PAY004955,C016,14-11-2024,9500
PAY004956,C020,14-11-2024,13100
PAY004957,C028,14-11-2024,1400
PAY004958,C037,14-11-2024,7200
PAY004959,C043,14-11-2024,9700
PAY004960,C050,14-11-2024,7200
PAY004961,C051,14-11-2024,13400
PAY004962,C054,14-11-2024,3400
PAY004963,C057,14-11-2024,5500
PAY004964,C002,15-11-2024,9800
PAY004965,C004,15-11-2024,5200
PAY004966,C009,15-11-2024,6600
PAY004967,C011,15-11-2024,9400
PAY004968,C012,15-11-2024,11400
PAY004969,C020,15-11-2024,4600
PAY004970,C026,15-11-2024,6900
PAY004971,C027,15-11-2024,9100
PAY004972,C028,15-11-2024,3300
PAY004973,C040,15-11-2024,8400
PAY004974,C054,15-11-2024,5800
PAY004975,C003,16-11-2024,9600
PAY004976,C008,16-11-2024,10900
PAY004977,C010,16-11-2024,9500
PAY004978,C011,16-11-2024,12900
PAY004979,C013,16-11-2024,1000
PAY004980,C015,16-11-2024,6500
PAY004981,C017,16-11-2024,6700
PAY004982,C018,16-11-2024,5900
PAY004983,C032,16-11-2024,1900
PAY004984,C039,16-11-2024,9000
PAY004985,C044,16-11-2024,2300
PAY004986,C048,16-11-2024,1100
PAY004987,C051,16-11-2024,1500
PAY004988,C005,17-11-2024,8800
PAY004989,C009,17-11-2024,4400
PAY004990,C015,17-11-2024,7100
PAY004991,C017,17-11-2024,13500
PAY004992,C023,17-11-2024,4000
PAY004993,C029,17-11-2024,1400
PAY004994,C039,17-11-2024,12200
PAY004995,C055,17-11-2024,9000
PAY004996,C056,17-11-2024,9300
PAY004997,C006,18-11-2024,11900
PAY004998,C007,18-11-2024,13300
PAY004999,C011,18-11-2024,9600
PAY005000,C012,18-11-2024,10100
PAY005001,C018,18-11-2024,9100
PAY005002,C021,18-11-2024,1100
PAY005003,C029,18-11-2024,3000
PAY005004,C031,18-11-2024,11200
PAY005005,C044,18-11-2024,10200
PAY005006,C053,18-11-2024,3000
PAY005007,C056,18-11-2024,9500
PAY005008,C001,19-11-2024,3700
PAY005009,C005,19-11-2024,500
PAY005010,C013,19-11-2024,13700
PAY005011,C022,19-11-2024,9900
PAY005012,C030,19-11-2024,1300
PAY005013,C032,19-11-2024,13200
PAY005014,C052,19-11-2024,11200
PAY005015,C053,19-11-2024,600
PAY005016,C005,20-11-2024,6700
PAY005017,C006,20-11-2024,4800
PAY005018,C009,20-11-2024,3700
PAY005019,C011,20-11-2024,11300
PAY005020,C014,20-11-2024,500
PAY005021,C019,20-11-2024,2100
PAY005022,C022,20-11-2024,11300
PAY005023,C031,20-11-2024,1900
PAY005024,C042,20-11-2024,5500
PAY005025,C046,20-11-2024,7400
PAY005026,C001,21-11-2024,9600
PAY005656,C007,01/20/2025,11100
PAY005027,C013,21-11-2024,1700
PAY005028,C014,21-11-2024,8100
PAY005029,C021,21-11-2024,10700
PAY005030,C070,21-11-2024,11000
PAY005031,C002,22-11-2024,5800
PAY005032,C008,22-11-2024,8500
PAY005033,C010,22-11-2024,10800
PAY005034,C011,22-11-2024,7400
PAY005035,C013,22-11-2024,2100
PAY005036,C014,22-11-2024,9700
PAY005037,C016,22-11-2024,4800
PAY005038,C019,22-11-2024,2100
PAY005039,C033,22-11-2024,12000
PAY005040,C034,22-11-2024,11400
PAY005041,C035,22-11-2024,8700
PAY005042,C049,22-11-2024,10300
PAY005043,C002,23-11-2024,4700
PAY005044,C004,23-11-2024,400
PAY005045,C006,23-11-2024,5500
PAY005046,C006,23-11-2024,12500
PAY005047,C009,23-11-2024,10500
PAY005048,C020,23-11-2024,3200
PAY005049,C025,23-11-2024,8100
PAY005050,C041,23-11-2024,10000
PAY005051,C042,23-11-2024,2500
PAY005052,C058,23-11-2024,11200
PAY005053,C002,24-11-2024,4900
PAY005054,C003,24-11-2024,1400
PAY005055,C005,24-11-2024,9700
PAY005056,C015,24-11-2024,13200
PAY005057,C018,24-11-2024,14000
PAY005058,C024,24-11-2024,10300
PAY005059,C028,24-11-2024,10800
PAY005060,C035,24-11-2024,9100
PAY005061,C049,24-11-2024,2800
PAY005062,C059,24-11-2024,500
PAY005063,C060,24-11-2024,10600
PAY005064,C069,24-11-2024,7200
PAY005065,C001,25-11-2024,13800
PAY005066,C007,25-11-2024,12700
PAY005067,C009,25-11-2024,2500
PAY005068,C011,25-11-2024,3200
PAY005069,C012,25-11-2024,2700
PAY005070,C025,25-11-2024,4800
PAY005071,C027,25-11-2024,3800
PAY005072,C029,25-11-2024,8000
PAY007692 ,C001,07-08-2025,2500
PAY005073,C041,25-11-2024,12300
PAY005074,C045,25-11-2024,7700
PAY005075,C060,25-11-2024,3500
PAY005076,C003,26-11-2024,3700
PAY005077,C005,26-11-2024,3000
PAY005078,C007,26-11-2024,13400
PAY005079,C009,26-11-2024,11400
PAY005080,C014,26-11-2024,12800
PAY005081,C015,26-11-2024,2600
PAY005082,C023,26-11-2024,7100
PAY005083,C031,26-11-2024,7400
PAY005084,C036,26-11-2024,8300
PAY005085,C038,26-11-2024,11900
PAY005086,C051,26-11-2024,2400
PAY005087,C002,27-11-2024,1400
PAY005088,C013,27-11-2024,7700
PAY005089,C018,27-11-2024,5700
PAY005090,C022,27-11-2024,1400
PAY005091,C024,27-11-2024,13700
PAY005092,C026,27-11-2024,1700
PAY005093,C030,27-11-2024,9100
PAY005094,C036,27-11-2024,6800
PAY005095,C059,27-11-2024,2700
PAY005096,C002,28-11-2024,11400
PAY005097,C017,28-11-2024,7600
PAY005098,C022,28-11-2024,5900
PAY005099,C027,28-11-2024,1400
PAY005100,C032,28-11-2024,3900
PAY005101,C054,28-11-2024,1300
PAY005102,C008,29-11-2024,8800
PAY005103,C009,29-11-2024,10500
PAY005104,C010,29-11-2024,5700
PAY005105,C013,29-11-2024,4600
PAY004037,C0 08,16-08-2024,5400
PAY005106,C014,29-11-2024,12500
PAY005107,C015,29-11-2024,2100
PAY005108,C017,29-11-2024,400
PAY005109,C019,29-11-2024,3800
PAY005110,C021,29-11-2024,800
PAY005111,C023,29-11-2024,9200
PAY005112,C038,29-11-2024,10100
PAY005113,C044,29-11-2024,800
PAY005114,C071,29-11-2024,1800
PAY005115,C001,30-11-2024,2100
PAY005116,C004,30-11-2024,2000
PAY005117,C005,30-11-2024,2100
PAY005118,C006,30-11-2024,7500
PAY005119,C007,30-11-2024,5200
PAY005120,C013,30-11-2024,2400
PAY005121,C037,30-11-2024,10400
PAY005122,C050,30-11-2024,8600
PAY005123,C057,30-11-2024,9500
PAY005124,C001,01-12-2024,6700
PAY005125,C003,01-12-2024,8200
PAY005126,C005,01-12-2024,11500
PAY005127,C006,01-12-2024,400
PAY005128,C008,01-12-2024,7800
PAY005129,C009,01-12-2024,7200
PAY005130,C009,01-12-2024,2200
PAY005131,C010,01-12-2024,4600
PAY005132,C015,01-12-2024,4300
PAY005133,C016,01-12-2024,1600
PAY005134,C040,01-12-2024,10000
PAY005135,C043,01-12-2024,13100
PAY003882,C008 ,01-08-2024,4500
PAY005136,C044,01-12-2024,8300
PAY005137,C047,01-12-2024,10900
PAY005138,C052,01-12-2024,900
PAY006324,C027,24-03-2025,-8600
PAY005139,C008,02-12-2024,3000
PAY005140,C011,02-12-2024,6600
PAY005141,C012,02-12-2024,13500
PAY005142,C015,02-12-2024,12900
PAY005143,C034,02-12-2024,9200
PAY005144,C037,02-12-2024,10100
PAY005145,C040,02-12-2024,400
PAY005146,C050,02-12-2024,9900
PAY005485,C003,04-01-2025,3500
PAY005147,C056,02-12-2024,2500
PAY005148,C003,03-12-2024,7800
PAY005149,C004,03-12-2024,4500
PAY005150,C005,03-12-2024,3600
PAY005151,C009,03-12-2024,8200
PAY005152,C020,03-12-2024,11200
PAY005153,C027,03-12-2024,9600
PAY005154,C028,03-12-2024,5500
PAY005155,C033,03-12-2024,13000
PAY005156,C034,03-12-2024,10200
PAY005157,C039,03-12-2024,10800
PAY005158,C046,03-12-2024,900
PAY005159,C053,03-12-2024,800
PAY005160,C055,03-12-2024,1600
PAY005161,C002,04-12-2024,14000
PAY005162,C008,04-12-2024,4400
PAY005163,C010,04-12-2024,5800
PAY005164,C011,04-12-2024,13600
PAY005165,C014,04-12-2024,1500
PAY005166,C023,04-12-2024,6100
PAY005167,C024,04-12-2024,9000
PAY005168,C031,04-12-2024,9900
PAY005169,C035,04-12-2024,1800
PAY005170,C039,04-12-2024,3600
PAY005171,C049,04-12-2024,8100
PAY005172,C052,04-12-2024,4600
PAY005173,C053,04-12-2024,700
PAY003769,,21-07-2024,1900
PAY005174,C001,05-12-2024,9900
PAY000906,C020,,11400
PAY005175,C005,05-12-2024,7100
PAY005176,C011,05-12-2024,8300
PAY008313,C051,08-10-2025,
PAY005177,C013,05-12-2024,7000
PAY005178,C018,05-12-2024,10700
PAY005179,C025,05-12-2024,3800
PAY005180,C027,05-12-2024,11800
PAY005181,C030,05-12-2024,4000
PAY005182,C046,05-12-2024,7700
PAY005183,C048,05-12-2024,3100
PAY005184,C002,06-12-2024,2800
PAY005185,C009,06-12-2024,10700
PAY005186,C014,06-12-2024,6600
PAY005187,C022,06-12-2024,11000
PAY005188,C023,06-12-2024,12500
PAY005189,C028,06-12-2024,8100
PAY005190,C031,06-12-2024,1800
PAY005191,C032,06-12-2024,10700
PAY005192,C049,06-12-2024,10100
PAY005193,C059,06-12-2024,2500
PAY005194,C006,07-12-2024,6600
PAY003237,C007,28-05-2024,900
PAY005195,C007,07-12-2024,3700
PAY005196,C008,07-12-2024,2400
PAY005197,C009,07-12-2024,11800
PAY005198,C010,07-12-2024,7700
PAY005199,C014,07-12-2024,12300
PAY005200,C024,07-12-2024,1700
PAY005201,C025,07-12-2024,13900
PAY005202,C029,07-12-2024,7200
PAY005203,C030,07-12-2024,10800
PAY005204,C032,07-12-2024,3000
PAY005205,C048,07-12-2024,2900
PAY002797,C004,13-04-2024,2500
PAY005206,C004,08-12-2024,12500
PAY005207,C005,08-12-2024,4300
PAY005208,C007,08-12-2024,12200
PAY006917,C034,21-05-2025,5700
PAY005209,C017,08-12-2024,3900
PAY005210,C018,08-12-2024,14000
PAY005211,C021,08-12-2024,1300
PAY005212,C026,08-12-2024,1200
PAY005213,C029,08-12-2024,5900
PAY005214,C042,08-12-2024,3700
PAY005215,C063,08-12-2024,8200
PAY005216,C002,09-12-2024,12200
PAY005217,C003,09-12-2024,2500
PAY005218,C010,09-12-2024,7700
PAY005219,C011,09-12-2024,12000
PAY005220,C015,09-12-2024,2900
PAY005221,C019,09-12-2024,1600
PAY005222,C021,09-12-2024,5400
PAY005223,C036,09-12-2024,7100
PAY005224,C060,09-12-2024,3200
PAY005225,C001,10-12-2024,9600
PAY005226,C007,10-12-2024,12200
PAY005227,C008,10-12-2024,5400
PAY005228,C010,10-12-2024,11100
PAY005229,C012,10-12-2024,2200
PAY005230,C013,10-12-2024,3400
PAY005231,C036,10-12-2024,4800
PAY005232,C003,11-12-2024,14000
PAY005233,C005,11-12-2024,11600
PAY005234,C008,11-12-2024,13600
PAY005235,C013,11-12-2024,6000
PAY005236,C020,11-12-2024,4500
PAY005237,C033,11-12-2024,4400
PAY005238,C045,11-12-2024,2600
PAY005239,C002,12-12-2024,11000
PAY005240,C005,12-12-2024,1600
PAY005241,C013,12-12-2024,10800
PAY005242,C014,12-12-2024,10600
PAY005243,C015,12-12-2024,13500
PAY005244,C034,12-12-2024,800
PAY005245,C035,12-12-2024,11900
PAY005246,C041,12-12-2024,7600
PAY005247,C054,12-12-2024,9100
PAY005248,C058,12-12-2024,6300
PAY005249,C001,13-12-2024,10100
PAY005250,C009,13-12-2024,11900
PAY005251,C016,13-12-2024,12500
PAY005252,C018,13-12-2024,6600
PAY005253,C031,13-12-2024,11400
PAY005254,C033,13-12-2024,1600
PAY005255,C045,13-12-2024,8800
PAY005256,C010,14-12-2024,12100
PAY005257,C015,14-12-2024,12200
PAY005258,C020,14-12-2024,5900
PAY005259,C023,14-12-2024,1300
PAY005260,C027,14-12-2024,4900
PAY005261,C028,14-12-2024,600
PAY005262,C030,14-12-2024,1900
PAY005263,C001,15-12-2024,6500
PAY005264,C003,15-12-2024,8600
PAY005265,C004,15-12-2024,11600
PAY005266,C005,15-12-2024,11900
PAY005267,C006,15-12-2024,10100
PAY005268,C007,15-12-2024,2800
PAY005269,C011,15-12-2024,4300
PAY005270,C013,15-12-2024,6500
PAY005271,C022,15-12-2024,4700
PAY005272,C037,15-12-2024,12700
PAY005273,C044,15-12-2024,11300
PAY005274,C057,15-12-2024,11100
PAY005275,C007,16-12-2024,5300
PAY005276,C013,16-12-2024,9700
PAY005277,C015,16-12-2024,11600
PAY005278,C017,16-12-2024,13100
PAY005279,C018,16-12-2024,1200
PAY005280,C021,16-12-2024,13000
PAY005281,C024,16-12-2024,8200
pay007892,C012,26-08-2025,3900
PAY005282,C031,16-12-2024,4900
PAY005283,C038,16-12-2024,8000
